_id,OCCUPANCY_DATE,SECTOR,SHELTER_POSTAL_CODE,CAPACITY,SHELTER_PROVINCE,FACILITY_NAME,SHELTER_NAME,OCCUPANCY,ORGANIZATION_NAME,SHELTER_ADDRESS,SHELTER_CITY,PROGRAM_NAME,id,DateRange
2073162,2020-06-26T00:00:00,Co-ed,M5V 1X1,33,ON,129 Peter St,Streets To Homes,30,City of Toronto,129 Peter Street,Toronto,Streets to Homes Bedded Program,,
2073163,2020-06-26T00:00:00,Co-ed,M5T 1H9,92,ON,Womens Res-Alexandra Hotel,Women's Residence,72,City of Toronto,674 Dundas St. W,Toronto,Women's Res-Alexandra Hotel,,
2073164,2020-06-26T00:00:00,Women,M5T 1H9,10,ON,Womens' Res - 63 Bellwoods Ave.,Women's Residence,7,City of Toronto,674 Dundas St. W,Toronto,Womens' Residence - Bellwoods House,,
2073165,2020-06-26T00:00:00,Women,M5T 1H9,13,ON,Womens' Res - 674 Dundas St. W,Women's Residence,5,City of Toronto,674 Dundas St. W,Toronto,Women's Residence Extreme Weather Program,,
2073166,2020-06-26T00:00:00,Women,M5T 1H9,108,ON,Womens' Res - 674 Dundas St. W,Women's Residence,46,City of Toronto,674 Dundas St. W,Toronto,Womens' Residence - Main Program,,
2073167,2020-06-26T00:00:00,Men,M6C 1C2,23,ON,Cornerstone 616 Vaughan Rd.,Cornerstone Place,23,Cornerstone Place,616 Vaughan Road Toronto,Toronto,Cornerstone Place,,
2073168,2020-06-26T00:00:00,Youth,M5B 2P3,2,ON,Covenant House-20 Gerrard St. E.,Covenant House,2,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House -  Transitional Safe Beds for women,,
2073169,2020-06-26T00:00:00,Youth,M5B 2P3,53,ON,Covenant House-20 Gerrard St. E.,Covenant House,52,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House Residence,,
2073170,2020-06-26T00:00:00,Youth,M5B 2P3,28,ON,Covenant House-21 McGill Street,Covenant House,28,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House-Rights of Passage,,
2073171,2020-06-26T00:00:00,Co-ed,M4C 1L7,6,ON,Dixon Hall - Heyworth House,Dixon Hall - Heyworth House,6,Dixon Hall,2714 Danforth Avenue,Toronto,Dixon Hall - Extreme Weather Program,,
2073172,2020-06-26T00:00:00,Co-ed,M4C 1L7,34,ON,Dixon Hall - Heyworth House,Dixon Hall - Heyworth House,34,Dixon Hall,2714 Danforth Avenue,Toronto,Dixon Hall - Heyworth House,,
2073173,2020-06-26T00:00:00,Men,M5A 2N2,29,ON,Dixon Hall-School House,Dixon Hall - Schoolhouse,29,Dixon Hall,349 George Street,Toronto,Dixon Hall - Schoolhouse,,
2073174,2020-06-26T00:00:00,Youth,M5V 3G9,50,ON,Eva's Phoenix,Eva's Phoenix,50,Eva's Initiatives,60 Brant Street,Toronto,Eva's Phoenix,,
2073175,2020-06-26T00:00:00,Youth,M3B 2T5,16,ON,Eva's Place,Eva's Place,16,Eva's Initiatives,360 Lesmill Road,North York,Eva's Place,,
2073176,2020-06-26T00:00:00,Youth,M2N OE3,15,ON,Eva's Satellite,Eva's Satellite,12,Eva's Initiatives,25 Canterbury Place,North York,Eva's Satellite,,
2073177,2020-06-26T00:00:00,Youth,M2N OE3,1,ON,Eva's Satellite,Eva's Satellite,1,Eva's Initiatives,25 Canterbury Place,North York,Eva's Satellite Extreme Weather Program,,
2073178,2020-06-26T00:00:00,Co-ed,M4X 1K9,5,ON,Fife House - Denison Program,Fife House Transitional Program,5,Fife House Foundation,"490 Sherbourne Street, 2nd floor",Toronto,Fife House Denison Program,,
2073179,2020-06-26T00:00:00,Co-ed,M4X 1K9,11,ON,Fife-Sherbourne Transitional Pgm,Fife House Transitional Program,11,Fife House Foundation,"490 Sherbourne Street, 2nd floor",Toronto,Fife-Sherbourne Transitional Program,,
2073180,2020-06-26T00:00:00,Women,M4Y 2H6,24,ON,Fred Victor 512 Jarvis St.,FV Women's Transition to Housing,22,Fred Victor Centre,512 Jarvis St.,Toronto,Fred Victor Transition to Housing:  Bedded Program,,
2073181,2020-06-26T00:00:00,Women,M4Y 2H6,37,ON,Fred Victor T2H 386 Dundas St. E,FV Women's Transition to Housing,37,Fred Victor Centre,512 Jarvis St.,Toronto,Fred Victor T2H Bedded Program,,
2073182,2020-06-26T00:00:00,Women,M5C 1M3,4,ON,FV Women's Hostel 86 Lombard,Fred Victor Women's Hostel,2,Fred Victor Centre,86 Lombard St.,Toronto,Fred Victor Women's Extreme Weather Program,,
2073183,2020-06-26T00:00:00,Women,M5C 1M3,25,ON,FV Women's Hostel 86 Lombard,Fred Victor Women's Hostel,23,Fred Victor Centre,86 Lombard St.,Toronto,Fred Victor Women's Hostel Program,,
2073184,2020-06-26T00:00:00,Co-ed,M6A 2W9,10,ON,Fred Victor BUS - 1161 Caledonia,"Fred Victor, BUS",0,Fred Victor Centre,1161 Caledonia Road,Toronto,Fred Victor - Bethlehem United Extreme Weather Program,,
2073185,2020-06-26T00:00:00,Co-ed,M6A 2W9,42,ON,Fred Victor BUS - 1161 Caledonia,"Fred Victor, BUS",42,Fred Victor Centre,1161 Caledonia Road,Toronto,Fred Victor Bethlehem United Program,,
2073186,2020-06-26T00:00:00,Men,M5A 1T3,5,ON,Barrett House,Good Shepherd Centre,5,Good Shepherd Ministries,412 Queen Street East,Toronto,Barrett House,,
2073187,2020-06-26T00:00:00,Men,M5A 1T3,25,ON,Good Shepherd Centre,Good Shepherd Centre,24,Good Shepherd Ministries,412 Queen Street East,Toronto,Good Shepherd - Emergency/Resettlement,,
2073188,2020-06-26T00:00:00,Men,M5A 1T3,25,ON,Good Shepherd Centre,Good Shepherd Centre,24,Good Shepherd Ministries,412 Queen Street East,Toronto,Good Shepherd Centre - D.A.R.E.,,
2073189,2020-06-26T00:00:00,Women,M1K 2B5,47,ON,HFS - 702 Kennedy Shelter,HFS - Kennedy Shelter,47,Homes First Society,702 Kennedy Rd,Toronto,Homes First Society- Kennedy Shelter Women's Program,,
2073190,2020-06-26T00:00:00,Women,M6H 1P2,30,ON,HFS - Savard's Womens' Shelter,HFS - Savard's Womens' Shelter,0,Homes First Society,1322 Bloor Street West,Toronto,Homes First Society - Savard's Womens' Shelter,,
2073191,2020-06-26T00:00:00,Women,M1K 1M2,63,ON,HFS - 545 Lakeshore Blvd W.Women,HFS - Scarborough Shelter,29,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W. Women,,
2073192,2020-06-26T00:00:00,Men,M1K 1M2,75,ON,HFS - 545 Lakeshore Blvd. W. Men,HFS - Scarborough Shelter,47,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd W. Men Winter Program Lower Level,,
2073193,2020-06-26T00:00:00,Men,M1K 1M2,43,ON,HFS - 545 Lakeshore Blvd. W. Men,HFS - Scarborough Shelter,19,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W. Men,,
2073194,2020-06-26T00:00:00,Men,M1K 1M2,80,ON,HFS - Refugee Response Centre -,HFS - Scarborough Shelter,35,Homes First Society,3576 St. Clair Avenue East,Scarborough,Willowdale Welcome Centre - Men,,
2073195,2020-06-26T00:00:00,Women,M1K 1M2,170,ON,HFS - Refugee Response Centre -,HFS - Scarborough Shelter,65,Homes First Society,3576 St. Clair Avenue East,Scarborough,Willowdale Welcome Centre - Women,,
2073196,2020-06-26T00:00:00,Co-ed,M1K 1M2,33,ON,HFS - Scarborough Shelter,HFS - Scarborough Shelter,33,Homes First Society,3576 St. Clair Avenue East,Scarborough,Homes First Society - Scarborough Shelter,,
2073197,2020-06-26T00:00:00,Co-ed,M1K 1M2,106,ON,HFS-545 Lakeshore Blvd W.Couple,HFS - Scarborough Shelter,26,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W.Couple,,
2073198,2020-06-26T00:00:00,Co-ed,M5V 1G8,5,ON,HFS - Strachan House,HFS - Strachan House,4,Homes First Society,805A Wellington Street W,Toronto,Homes First Society - Flex Program,,
2073199,2020-06-26T00:00:00,Co-ed,M5V 1G8,83,ON,HFS - Strachan House,HFS - Strachan House,77,Homes First Society,805A Wellington Street W,Toronto,Homes First Society - Strachan House,,
2073200,2020-06-26T00:00:00,Youth,M6E 4X3,16,ON,Horizons for Youth,Horizons for Youth,16,Horizon for Youth,422 Gilbert Avenue,Toronto,Horizons for Youth,,
2073201,2020-06-26T00:00:00,Youth,M4K 3W5,13,ON,Kennedy House Youth Shelter,Kennedy House Youth Shelter,13,Kennedy House Youth Services,1076 Pape Avenue,Toronto,Kennedy House Youth Shelter:  Bedded Program,,
2073202,2020-06-26T00:00:00,Men,M6G 2N1,36,ON,Na-Me-Res 14 Vaughan Road,Na-Me-Res,36,Na-Me-Res (Native Men's Residence),14 Vaughan Road,Toronto,Na-Me-Res (Native Men's Residence),,
2073203,2020-06-26T00:00:00,Men,M6G 2N1,20,ON,Sagatay 26 Vaughan Road,Na-Me-Res,11,Na-Me-Res (Native Men's Residence),14 Vaughan Road,Toronto,Sagatay,,
2073204,2020-06-26T00:00:00,Youth,M5S 2P9,14,ON,Eagle's Nest Transition House,Eagles Nest Transition House,6,Native Child & Family Services Toronto,558 Bathurst Street,Toronto,Native Child & Family Services Toronto,,
2073205,2020-06-26T00:00:00,Women,M4M 2V8,18,ON,SVDP - Amelie House,SVDP - Amelie House,15,Society of St.Vincent De Paul,126 Pape Avenue,Toronto,St.Vincent De Paul - Amelie House - Women's Shelter,,
2073206,2020-06-26T00:00:00,Women,M8Y 1A3,26,ON,SVDP - Elisa House,SVDP - Elisa House,23,Society of St.Vincent De Paul,60 Newcastle Street,Toronto,St.Vincent De Paul - Elisa House,,
2073207,2020-06-26T00:00:00,Women,M5B 1G6,6,ON,SVDP - Mary's Home,SVDP - Mary's Home,0,Society of St.Vincent De Paul,70 Gerrard St. E.,Toronto,SVDP - Mary's Home Extreme Weather Program,,
2073208,2020-06-26T00:00:00,Women,M5B 1G6,27,ON,SVDP - Mary's Home,SVDP - Mary's Home,13,Society of St.Vincent De Paul,70 Gerrard St. E.,Toronto,St.Vincent De Paul - Mary's Home - Emergency Shelter,,
2073209,2020-06-26T00:00:00,Women,M2M 3S3,30,ON,SVDP - St. Clare's Residence,SVDP - St. Clare's Residence,28,Society of St.Vincent De Paul,3410 Bayview Avenue,Toronto,St.Vincent De Paul - St. Clare's Residence - Transitional Housing,,
2073210,2020-06-26T00:00:00,Men,M4W 1J1,5,ON,St.Simon's 525 Bloor Street East,St. Simon's Shelter,0,St. Simon's Shelter Inc.,525 Bloor Street East,Toronto,St. Simon's Extreme Weather Program,,
2073211,2020-06-26T00:00:00,Men,M4W 1J1,30,ON,St.Simon's 525 Bloor Street East,St. Simon's Shelter,29,St. Simon's Shelter Inc.,525 Bloor Street East,Toronto,St. Simon's Shelter,,
2073212,2020-06-26T00:00:00,Women,M5A 2N9,28,ON,Street Haven - 87 Pembroke St,Street Haven,23,Street Haven At The Crossroads,87 Pembroke St,Toronto,Street Haven - Emergency Hostel,,
2073213,2020-06-26T00:00:00,Women,M5A 2N9,4,ON,Street Haven - 87 Pembroke St,Street Haven,0,Street Haven At The Crossroads,87 Pembroke St,Toronto,Street Haven: Extreme Weather Program,,
2073214,2020-06-26T00:00:00,Families,M5A 2V2,76,ON,Sojourn House,Sojourn House,76,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House Transitional Housing Program,,
2073215,2020-06-26T00:00:00,Co-ed,M5A 2V2,67,ON,Sojourn House(Singles),Sojourn House,51,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House Bedded Program,,
2073216,2020-06-26T00:00:00,Families,M5A 2V2,270,ON,Sojourn House-Grange (Family),Sojourn House,160,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House - Refugee Family Hotel Program-Grange,,
2073217,2020-06-26T00:00:00,Women,M6P 1Y5,0,ON,S.A. Evangeline Residence,Salvation Army - Evangeline Res,0,The Salvation Army of Canada,2808 Dundas St W,Toronto,S.A. Evangeline - Emergency Weather,,
2073218,2020-06-26T00:00:00,Women,M6P 1Y5,80,ON,S.A. Evangeline Residence,Salvation Army - Evangeline Res,78,The Salvation Army of Canada,2808 Dundas St W,Toronto,S.A. Evangeline Residence - Women's Ministry,,
2073219,2020-06-26T00:00:00,Women,M6J1E6,4,ON,Florence Booth - 723 Queen St. W,Salvation Army - Florence Booth,0,The Salvation Army of Canada,723 Queen Street West,Toronto,Salvation Army - Florence Booth Extreme Weather Program,,
2073220,2020-06-26T00:00:00,Women,M6J1E6,0,ON,Florence Booth - 723 Queen St. W,Salvation Army - Florence Booth,0,The Salvation Army of Canada,723 Queen Street West,Toronto,Salvation Army - Florence Booth Womens Ministry,,
2073221,2020-06-26T00:00:00,Men,M5C 2H4,12,ON,S.A. Gateway - 107 Jarvis Street,Salvation Army - Gateway,0,The Salvation Army of Canada,107 Jarvis Street,Toronto,Salvation Army - Gateway - Extreme Weather Beds,,
2073222,2020-06-26T00:00:00,Men,M5C 2H4,108,ON,S.A. Gateway - 107 Jarvis Street,Salvation Army - Gateway,51,The Salvation Army of Canada,107 Jarvis Street,Toronto,Salvation Army - Gateway - Men's Hostel,,
2073223,2020-06-26T00:00:00,Men,M5A 2R5,45,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,25,The Salvation Army of Canada,Sherbourne Street,Toronto,S.A. Maxwell Meighen Transition to Housing,,
2073224,2020-06-26T00:00:00,Men,M5A 2R5,18,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,6,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen - Extreme Weather Program,,
2073225,2020-06-26T00:00:00,Men,M5A 2R5,290,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,139,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen Emergency Bed Program,,
2073226,2020-06-26T00:00:00,Men,M5A 2R5,10,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,0,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen Primary Support Unit,,
2073227,2020-06-26T00:00:00,Men,M4M 3C3,0,ON,S.A. New Hope Leslieville,Salvation Army - New Hope Leslie,0,The Salvation Army of Canada,29 Leslie Street,Toronto,Salvation Army - New Hope - Men's Hostel,,
2073228,2020-06-26T00:00:00,Women,M9V 2X6,12,ON,2671 Islington Avenue-Sr.Female,Salvation Army Islington Seniors,12,The Salvation Army of Canada,2671 Islington Avenue,Toronto,Salvation Army - Islington Seniors' Shelter Women's Program,,
2073229,2020-06-26T00:00:00,Men,M9V 2X6,28,ON,2671 Islington Avenue-Sr.Male,Salvation Army Islington Seniors,18,The Salvation Army of Canada,2671 Islington Avenue,Toronto,Salvation Army - Islington Seniors' Shelter Men's Program,,
2073230,2020-06-26T00:00:00,Men,M5S 2H1,6,ON,Scott Mission - 502 Spadina Ave,Scott Mission Men's Ministry,6,The Scott Mission Inc.,502 Spadina Ave.,Toronto,Scott Mission - Extreme Weather Program,,
2073231,2020-06-26T00:00:00,Men,M5S 2H1,30,ON,Scott Mission - 502 Spadina Ave,Scott Mission Men's Ministry,30,The Scott Mission Inc.,502 Spadina Ave.,Toronto,Scott Mission - Men's Ministry Overnight Program,,
2073232,2020-06-26T00:00:00,Co-ed,M5R 2T9,6,ON,TCH 191 Spadina Rd(Singles),Toronto Community Hostel,6,Toronto Community Hostel,191 Spadina Road,Toronto,TCH-Singles,,
2073233,2020-06-26T00:00:00,Families,M5R 2T9,14,ON,Tor. Comm. Hostel 191 Spadina Rd,Toronto Community Hostel,7,Toronto Community Hostel,191 Spadina Road,Toronto,TCH (program),,
2073234,2020-06-26T00:00:00,Youth,M4Y 2X9,14,ON,Turning Point Youth Services,Turning Point Youth Services,9,Turning Point Youth Services,95 Wellesley St. E.,Toronto,Turning Point Youth Services Shelter,,
2073235,2020-06-26T00:00:00,Families,M4M 1J2,86,ON,Red Door - 1430 Gerrad St E,Red Door Queen Street,64,WoodGreen Red Door Family Shelter,875 Queen St E,Toronto,Red Door - Family Shelter,,
2073236,2020-06-26T00:00:00,Youth,M5T 2V9,20,ON,Yhouse - Vanauley,YMCA House,19,YMCA of Greater Toronto,7 Vanauley Street,Toronto,YMCA House-Vanauley,,
2073237,2020-06-26T00:00:00,Youth,M5R 2W7,25,ON,YMCA Sprott House Walmer Rd,YMCA Sprott House,23,YMCA of Greater Toronto,21 Walmer Rd.,Toronto,YMCA Sprott House Walmer rd.,,
2073238,2020-06-26T00:00:00,Women,M4T 1C1,31,ON,YWCA-80 Woodlawn Av. E.-Women,YWCA - First Stop Woodlawn,24,YWCA Toronto,80 Woodlawn Ave. East,Toronto,YWCA - Adult Women Shelter,,
2073239,2020-06-26T00:00:00,Youth,M4T 1C1,31,ON,YWCA-80 Woodlawn Ave. E.-Youth,YWCA - First Stop Woodlawn,18,YWCA Toronto,80 Woodlawn Ave. East,Toronto,YWCA - Youth Shelter,,
2073240,2020-06-26T00:00:00,Women,M5R 1K6,36,ON,YWCA - 348 Davenport Road Women,YWCA-348 Davenport,0,YWCA Toronto,348 Davenport Rd.,Toronto,YWCA Davenport - Adult,,
2073241,2020-06-26T00:00:00,Youth,M5R 1K6,12,ON,YWCA - 348 Davenport Road Youth,YWCA-348 Davenport,0,YWCA Toronto,348 Davenport Rd.,Toronto,YWCA Davenport - Youth,,
2073242,2020-06-26T00:00:00,Youth,M9V 1P9,17,ON,Youth w/o Shelter Emerg Shelter,Youth Without Shelter,17,Youth Without Shelter,6 Warrendale Court,Etobicoke,Youth without Shelter Emergency Shelter Program,,
2073243,2020-06-26T00:00:00,Youth,M9V 1P9,20,ON,Youth w/o Shltr Transitional Res,Youth Without Shelter,15,Youth Without Shelter,6 Warrendale Court,Etobicoke,Youth without Shelter Stay In School Program,,
2073244,2020-06-26T00:00:00,Co-ed,M1L 4A1,10,ON,YouthLink - 747 Warden Ave,YouthLink Shelter,10,YouthLink,747 Warden Ave,Toronto,YouthLink Emergency Program,,
2073245,2020-06-26T00:00:00,Co-ed,M1L 4A1,35,ON,YouthLink - 747 Warden Ave,YouthLink Shelter,28,YouthLink,747 Warden Ave,Toronto,YouthLink Transitional Program,,
2073246,2020-06-27T00:00:00,Women,M5S 2P1,8,ON,COSTI - Radisson Hotel (Single),COSTI Reception Centre,0,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Radisson Hotel (Single Pregnant Women),,
2073247,2020-06-27T00:00:00,Families,M5S 2P1,28,ON,COSTI - Toronto Plaza Hotel(Fam),COSTI Reception Centre,14,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Toronto Plaza Hotel (Non Refugee Families),,
2073248,2020-06-27T00:00:00,Families,M5S 2P1,526,ON,COSTI - Toronto Plaza Hotel(Fam),COSTI Reception Centre,335,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Toronto Plaza Hotel (Refugees),,
2073249,2020-06-27T00:00:00,Families,M5S 2P1,56,ON,COSTI Radisson Hotel,COSTI Reception Centre,37,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Radisson Hotel (Non Refugee Families),,
2073250,2020-06-27T00:00:00,Families,M5S 2P1,500,ON,COSTI Radisson Hotel,COSTI Reception Centre,456,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI Radisson Hotel Family Program.,,
2073251,2020-06-27T00:00:00,Co-ed,M5S 2P1,16,ON,COSTI Reception Centre,COSTI Reception Centre,11,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI Reception Ctr CITY Program,,
2073252,2020-06-27T00:00:00,Women,M5S 2P1,8,ON,COSTI Toronto Plaza Hotel (Sin),COSTI Reception Centre,4,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Toronto Plaza Hotel (Single Pregnant Women),,
2073253,2020-06-27T00:00:00,Men,M6H 3Z5,82,ON,Christie Ossington Men's Hostel,Christie Ossington Men's Hostel,37,Christie Ossington Neighbourhood Centre,973 Lansdowne Avenue,Toronto,Christie Ossington Men's Hostel,,
2073254,2020-06-27T00:00:00,Men,M6H 3Z5,18,ON,Christie Ossington South Hostel,Christie Ossington Men's Hostel,18,Christie Ossington Neighbourhood Centre,973 Lansdowne Avenue,Toronto,Christie Ossington Men's Hostel South,,
2073255,2020-06-27T00:00:00,Families,M6G 3B1,76,ON,Christie Refugee Welcome Centre,Christie Refugee Welcome Centre,33,"Christie Refugee Welcome Centre, Inc.",43 Christie Street,Toronto,Christie Refugee Welcome Ctr - Settlement and Support,,
2073256,2020-06-27T00:00:00,Families,M1P 4V8,215,ON,Birkdale Residence,Birkdale Residence,190,City of Toronto,1229 Ellesmere Road,Toronto,Birkdale Residence - Bedded Program,,
2073257,2020-06-27T00:00:00,Families,M1P 4V8,130,ON,Birkdale Residence Motel (Fam),Birkdale Residence,80,City of Toronto,1229 Ellesmere Road,Toronto,Birkdale Residence - Toronto Plaza Hotel Program (Non Refugees),,
2073258,2020-06-27T00:00:00,Men,M1P 4V8,7,ON,Birkdale Residence Motel (Men's),Birkdale Residence,5,City of Toronto,1229 Ellesmere Road,Toronto,Birkdale Residence  - Single Male Program,,
2073259,2020-06-27T00:00:00,Men,M3M 2X4,12,ON,Downsview Dells 1651 Sheppard W,Downsview Dells,11,City of Toronto,1651 Sheppard Ave West,Toronto,Downsview Dells Bedded Program,,
2073260,2020-06-27T00:00:00,Co-ed,M1E 2M6,200,ON,Family Residence - Edward  Co-Ed,Family Residence,164,City of Toronto,4222 Kingston Road,Toronto,Edward Village Singles Program,,
2073261,2020-06-27T00:00:00,Families,M1E 2M6,200,ON,Family Residence - Edward Villag,Family Residence,128,City of Toronto,4222 Kingston Road,Toronto,Family Residence - Edward Village Hotel,,
2073262,2020-06-27T00:00:00,Families,M1E 2M6,200,ON,Family Residence - LI Site,Family Residence,123,City of Toronto,4222 Kingston Road,Toronto,Family Residence - LI Site (Internal Referral Only),,
2073263,2020-06-27T00:00:00,Families,M1E 2M6,48,ON,Family Residence - MA Site,Family Residence,47,City of Toronto,4222 Kingston Road,Toronto,Family Residence - MA Site (Internal Referral Only),,
2073264,2020-06-27T00:00:00,Families,M1E 2M6,20,ON,Family Residence - Main Building,Family Residence,0,City of Toronto,4222 Kingston Road,Toronto,Family Residence - Main,,
2073265,2020-06-27T00:00:00,Families,M1E 2M6,0,ON,Family Residence - New Plaza,Family Residence,0,City of Toronto,4222 Kingston Road,Toronto,Family Residence - New Plaza (Internal Referral Only),,
2073266,2020-06-27T00:00:00,Families,M1E 2M6,50,ON,Family Residence - Roycroft Site,Family Residence,12,City of Toronto,4222 Kingston Road,Toronto,Family Residence - Roycroft Site,,
2073267,2020-06-27T00:00:00,Co-ed,M5V 3W3,73,ON,Fort York - Staybridge Suites,Fort York Residence,71,City of Toronto,38 Bathrust St,Toronto,Fort York - Staybridge Suites,,
2073268,2020-06-27T00:00:00,Men,M5V 3W3,15,ON,Fort York Res 38 Bathurst St.,Fort York Residence,0,City of Toronto,38 Bathrust St,Toronto,Fort York Extreme Weather Program,,
2073269,2020-06-27T00:00:00,Men,M5V 3W3,74,ON,Fort York Res 38 Bathurst St.,Fort York Residence,30,City of Toronto,38 Bathrust St,Toronto,Fort York Residence Bedded Program,,
2073270,2020-06-27T00:00:00,Men,M5V 3W3,48,ON,Fort York Res 38 Bathurst St.,Fort York Residence,24,City of Toronto,38 Bathrust St,Toronto,Fort York SRO Units Program,,
2073271,2020-06-27T00:00:00,Families,M5A 2R9,110,ON,Robertson House,Robertson House,76,City of Toronto,291 Sherbourne Street,Toronto,Robertson House - MAIN Program,,
2073272,2020-06-27T00:00:00,Men,M1M 1P8,66,ON,3306 Kingston Road,Scarborough Village Residence,66,City of Toronto,3306 Kingston Road,Toronto,Scarborough Village Residence Main Program,,
2073273,2020-06-27T00:00:00,Men,M5A-2N2,66,ON,Junction Place,Seaton House,37,City of Toronto,339 George Street,Toronto,Junction Place,,
2073274,2020-06-27T00:00:00,Men,M5A-2N2,52,ON,Seaton House - 339 George Street,Seaton House,28,City of Toronto,339 George Street,Toronto,Seaton House - Annex Harm Reduction & Managed Alcohol Program,,
2073275,2020-06-27T00:00:00,Men,M5A-2N2,168,ON,Seaton House - 339 George Street,Seaton House,59,City of Toronto,339 George Street,Toronto,Seaton House - Hostel Program,,
2073276,2020-06-27T00:00:00,Men,M5A-2N2,42,ON,Seaton House - 339 George Street,Seaton House,0,City of Toronto,339 George Street,Toronto,Seaton House - Hostels Extreme Weather Program,,
2073277,2020-06-27T00:00:00,Men,M5A-2N2,22,ON,Seaton House - 339 George Street,Seaton House,16,City of Toronto,339 George Street,Toronto,Seaton House - Infirmary Bedded Program,,
2073278,2020-06-27T00:00:00,Men,M5A-2N2,14,ON,Seaton House - 339 George Street,Seaton House,7,City of Toronto,339 George Street,Toronto,Seaton House - Long Term Program,,
2073279,2020-06-27T00:00:00,Men,M5A-2N2,50,ON,Seaton House - 339 George Street,Seaton House,21,City of Toronto,339 George Street,Toronto,Seaton House - O'Neill Harm Reduction Program,,
2073280,2020-06-27T00:00:00,Men,M5A-2N2,126,ON,Seaton House - 339 George Street,Seaton House,34,City of Toronto,339 George Street,Toronto,Seaton House - Winter Program,,
2073281,2020-06-27T00:00:00,Co-ed,M5V 1X1,33,ON,129 Peter St,Streets To Homes,30,City of Toronto,129 Peter Street,Toronto,Streets to Homes Bedded Program,,
2073282,2020-06-27T00:00:00,Co-ed,M5T 1H9,92,ON,Womens Res-Alexandra Hotel,Women's Residence,72,City of Toronto,674 Dundas St. W,Toronto,Women's Res-Alexandra Hotel,,
2073283,2020-06-27T00:00:00,Women,M5T 1H9,10,ON,Womens' Res - 63 Bellwoods Ave.,Women's Residence,7,City of Toronto,674 Dundas St. W,Toronto,Womens' Residence - Bellwoods House,,
2073284,2020-06-27T00:00:00,Women,M5T 1H9,13,ON,Womens' Res - 674 Dundas St. W,Women's Residence,5,City of Toronto,674 Dundas St. W,Toronto,Women's Residence Extreme Weather Program,,
2073285,2020-06-27T00:00:00,Women,M5T 1H9,108,ON,Womens' Res - 674 Dundas St. W,Women's Residence,45,City of Toronto,674 Dundas St. W,Toronto,Womens' Residence - Main Program,,
2073286,2020-06-27T00:00:00,Men,M6C 1C2,23,ON,Cornerstone 616 Vaughan Rd.,Cornerstone Place,23,Cornerstone Place,616 Vaughan Road Toronto,Toronto,Cornerstone Place,,
2073287,2020-06-27T00:00:00,Youth,M5B 2P3,2,ON,Covenant House-20 Gerrard St. E.,Covenant House,2,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House -  Transitional Safe Beds for women,,
2073288,2020-06-27T00:00:00,Youth,M5B 2P3,53,ON,Covenant House-20 Gerrard St. E.,Covenant House,50,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House Residence,,
2073289,2020-06-27T00:00:00,Youth,M5B 2P3,28,ON,Covenant House-21 McGill Street,Covenant House,28,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House-Rights of Passage,,
2073290,2020-06-27T00:00:00,Co-ed,M4C 1L7,6,ON,Dixon Hall - Heyworth House,Dixon Hall - Heyworth House,6,Dixon Hall,2714 Danforth Avenue,Toronto,Dixon Hall - Extreme Weather Program,,
2073291,2020-06-27T00:00:00,Co-ed,M4C 1L7,34,ON,Dixon Hall - Heyworth House,Dixon Hall - Heyworth House,34,Dixon Hall,2714 Danforth Avenue,Toronto,Dixon Hall - Heyworth House,,
2073292,2020-06-27T00:00:00,Men,M5A 2N2,29,ON,Dixon Hall-School House,Dixon Hall - Schoolhouse,29,Dixon Hall,349 George Street,Toronto,Dixon Hall - Schoolhouse,,
